i_index,alpha_i,phi_A,phi_B,phi_C,phi_D,phi_E,total_CS_change_per_trip,CS_toll_per_trip,CS_other_per_trip,trips_23,trips_25,trip_weight,phi_A_weighted,phi_B_weighted,phi_C_weighted,phi_D_weighted,phi_E_weighted,total_CS_change,CS_toll,CS_other,direct_CS_change_per_trip,direct_CS_change,decomposition_error,origin_county,Pop_group,Trip_purpose,Time_period,Trip_num,origin_region
449,0.054662282421105,-0.0006699070934909102,0.02034929777054055,-0.003164365318238813,0.0,0.0,0.016515025358810827,-0.0038342724117297233,0.02034929777054055,3179.44421064424,3189.9493758025005,3184.69679322337,-2.13345097239809,64.80634335418797,-10.077544081582397,0.0,0.0,52.59534830020748,-12.210995053980488,64.80634335418797,0.016515025358810824,52.59534830020747,1.4210854715202004e-14,36111,LowIncome,Commute,Overnight,3178,NYS
450,0.0459561640305671,-0.0027776620870504647,0.01817636688257964,-0.003886278021059909,0.0,0.0,0.011512426774469267,-0.006663940108110373,0.01817636688257964,31317.060307954802,31316.739343822494,31316.89982588865,-86.9877653303282,569.2274608603466,-121.70617948108595,0.0,0.0,360.5335160489324,-208.69394481141413,569.2274608603466,0.011512426774469266,360.53351604893237,5.684341886080802e-14,36111,LowIncome,Commute,Peak,31314,NYS
451,0.0534696315933919,-0.00038094380989651174,0.008379529083019133,-0.0018235932649718965,0.0,0.0,0.006174992008150724,-0.0022045370748684083,0.008379529083019133,12235.661833128463,12257.335911956332,12246.498872542397,-4.665227938399636,102.61989346763005,-22.33263286345424,0.0,0.0,75.62203266577615,-26.997860801853875,102.61989346763005,0.006174992008150725,75.62203266577616,-1.4210854715202004e-14,36111,LowIncome,Other,Overnight,12235,NYS
452,0.0666642693677195,-0.0006733307297906508,0.011176636402798893,-0.000650860955046957,0.0,0.0,0.009852444717961286,-0.0013241916848376078,0.011176636402798893,65007.22732249351,65007.23204072118,65007.22968160735,-43.771365403185136,726.5621697045615,-42.310667595527846,0.0,0.0,640.4801367058485,-86.08203299871299,726.5621697045615,0.009852444717964615,640.4801367060649,-2.163460521842353e-10,36111,LowIncome,Other,Peak,65005,NYS
453,0.03582583399232119,-0.0015092052034247014,0.016863359045805985,-0.009993421705038568,0.0,0.0,0.005360732137342715,-0.01150262690846327,0.016863359045805985,9113.735275287396,9169.985306618924,9141.86029095316,-13.796943120088164,154.16247243293952,-91.35846505604151,0.0,0.0,49.007064256809834,-105.15540817612968,154.16247243293952,0.005360732137342711,49.00706425680979,4.263256414560601e-14,36111,NotLowIncome,Commute,Overnight,9113,NYS
454,0.0276844799617658,-0.005495013044401512,0.01980382435298019,-0.0045248640070722455,0.0,0.0,0.009783947301506434,-0.010019877051473757,0.01980382435298019,106728.1872159796,106726.75559208186,106727.47140403073,-586.4688475611382,2113.612097323141,-482.927293921931,0.0,0.0,1044.2159558400715,-1069.3961414830692,2113.612097323141,0.00978394730150643,1044.2159558400713,2.2737367544323206e-13,36111,NotLowIncome,Commute,Peak,106719,NYS
455,0.0316658257335616,-0.0011688877894401306,0.007906591958365815,-0.009403138291020328,0.0,0.0,-0.002665434122094644,-0.010572026080460458,0.007906591958365815,28648.74376374882,28762.11773103216,28705.43074739049,-33.55342749124402,226.96212790874443,-269.9211350210198,0.0,0.0,-76.51243460351937,-303.4745625122638,226.96212790874443,-0.0026654341220946442,-76.51243460351937,0.0,36111,NotLowIncome,Other,Overnight,28648,NYS
456,0.020677710617295,-0.0015321679816522142,0.012381727719521004,-0.004735811814686219,0.0,0.0,0.006113747923182571,-0.0062679797963384335,0.012381727719521004,157422.9357222234,157422.8988617407,157422.91729198204,-241.19835345305958,1949.1676987219964,-745.5253116137401,0.0,0.0,962.4440336551969,-986.7236650667996,1949.1676987219964,0.006113747923182571,962.4440336551969,0.0,36111,NotLowIncome,Other,Peak,157418,NYS
457,0.0422950629615494,-0.003333129287978234,-0.008296025771262337,-0.020134556225434717,0.0,0.0,-0.03176371128467529,-0.023467685513412953,-0.008296025771262337,2770.215911031474,2806.1635523746054,2788.18973170304,-9.293396855179576,-23.13089386937744,-56.1389629201546,0.0,0.0,-88.56325364471162,-65.43235977533418,-23.13089386937744,-0.0317637112846753,-88.56325364471164,1.4210854715202004e-14,36111,Senior,Commute,Overnight,2770,NYS
458,0.0480594277087352,-0.005170605229283803,0.017671618321821528,0.00793395554568399,0.0,0.0,0.020434968638221716,0.0027633503164001877,0.017671618321821528,21088.387603355295,21088.153983134514,21088.270793244905,-109.039123240105,372.66387252544047,167.31340300895113,0.0,0.0,430.9381522942866,58.27427976884614,372.66387252544047,0.020434968638221716,430.9381522942866,0.0,36111,Senior,Commute,Peak,21086,NYS
459,0.0395937767091697,-0.0008865804930039654,0.0076832362406676685,-0.005700617544643323,0.0,0.0,0.0010960382030203797,-0.006587198037647289,0.0076832362406676685,9345.031249207173,9375.273164148648,9360.15220667791,-8.298528357988657,71.91626065251317,-53.358647889920015,0.0,0.0,10.259084404604499,-61.65717624790867,71.91626065251317,0.0010960382030203797,10.259084404604499,0.0,36111,Senior,Other,Overnight,9345,NYS
460,0.0442705807156651,-0.0009642066187230344,0.012643767926978985,-0.0013878530728266396,0.0,0.0,0.01029170823542931,-0.002352059691549674,0.012643767926978985,44716.252849746255,44716.25006236241,44716.251456054335,-43.11570561841111,565.3819059747872,-62.059586988573706,0.0,0.0,460.2066133678023,-105.17529260698481,565.3819059747872,0.01029170823542931,460.2066133678023,0.0,36111,Senior,Other,Peak,44716,NYS
461,0.0533403201707324,-0.00030700717504804494,0.018775900037988347,0.010790434239457242,0.0,0.0,0.029259327102397543,0.010483427064409197,0.018775900037988347,2257.2817106747707,2259.9210174216864,2258.601364048229,-0.6934068243361077,42.40727343703367,24.37128949191084,0.0,0.0,66.0851561046084,23.677882667574732,42.40727343703367,0.029259327102393377,66.085156104599,9.407585821463726e-12,36111,Student,Commute,Overnight,2257,NYS
462,0.077796230066411,-0.0001426680013318378,0.008419924392329471,0.0031571404695349553,0.0,0.0,0.011434396860532589,0.0030144724682031176,0.008419924392329471,64919.18626398725,64919.45702225035,64919.321643118805,-9.261909866642482,546.6157798363786,204.9594176142469,0.0,0.0,742.313287583983,195.69750774760442,546.6157798363786,0.011434396860532589,742.313287583983,0.0,36111,Student,Commute,Peak,64918,NYS
463,0.0381207077940872,-0.00048517462760179394,0.011094836689352744,-0.0031773018624606146,0.0,0.0,0.007432360199290336,-0.0036624764900624086,0.011094836689352744,5595.006412231199,5602.583079566927,5598.794745899063,-2.7163931558604584,62.117713362956295,-17.789060973679796,0.0,0.0,41.61225923341605,-20.505454129540254,62.117713362956295,0.007432360199290334,41.61225923341603,1.4210854715202004e-14,36111,Student,Other,Overnight,5595,NYS
464,0.0469675885645889,-0.0008335277763632096,0.011305537840907709,-0.001132380342855125,0.0,0.0,0.009339629721689374,-0.0019659081192183346,0.011305537840907709,33282.4968917676,33282.50331151731,33282.50010164245,-27.74188830153033,376.2765643391334,-37.68844887617361,0.0,0.0,310.8462271614294,-65.43033717770393,376.2765643391334,0.009339629721689372,310.84622716142934,5.684341886080802e-14,36111,Student,Other,Peak,33282,NYS
465,0.054662282421105,-0.0006820904578244903,0.023862972560632155,0.0001783179645115044,0.0,0.0,0.023359200067319168,-0.0005037724933129859,0.023862972560632155,17101.32159303063,17174.54021434267,17137.930903686647,-11.689619136260106,408.9619749006843,3.05600095468421,0.0,0.0,400.3283567191084,-8.633618181575896,408.9619749006843,0.02335920006731917,400.32835671910846,-5.684341886080802e-14,36119,LowIncome,Commute,Overnight,17101,NYS
466,0.0459561640305671,-0.0058616266777377765,-0.08636635249553502,0.00451094501421279,0.0,0.0,-0.08771703415906001,-0.001350681663524986,-0.08636635249553502,174788.54491964396,174787.67287864955,174788.10889914675,-1024.5426420745744,-15095.81142521167,788.4595483822883,0.0,0.0,-15331.894518903957,-236.08309369228596,-15095.81142521167,-0.08771703415906001,-15331.894518903957,0.0,36119,LowIncome,Commute,Peak,174788,NYS
467,0.0534696315933919,-0.0012676081135910991,-0.09735075000526124,-0.004903915223454031,0.0,0.0,-0.10352227334230636,-0.0061715233370451305,-0.09735075000526124,49208.53211922239,49494.13391757798,49351.33301840018,-62.55815015066038,-4804.389283100671,-242.01475328668224,0.0,0.0,-5108.962186538013,-304.57290343734263,-4804.389283100671,-0.10352227334230636,-5108.962186538013,0.0,36119,LowIncome,Other,Overnight,49208,NYS
468,0.0666642693677195,-0.005801298191374089,-0.015207454688678113,-0.005010495834707161,0.0,0.0,-0.026019248714759365,-0.010811794026081251,-0.015207454688678113,269370.84071734705,269370.03352293064,269370.43712013884,-1562.6982296747092,-4096.438716973928,-1349.679453183703,0.0,0.0,-7008.816399832341,-2912.3776828584123,-4096.438716973928,-0.02601924871475936,-7008.81639983234,-9.094947017729282e-13,36119,LowIncome,Other,Peak,269370,NYS
469,0.0358258339923212,-0.0013276971380393012,-0.097189337708791,-0.002533690397802899,0.0,0.0,-0.1010507252446332,-0.0038613875358422005,-0.097189337708791,57320.32781089718,57918.4029123017,57619.36536159944,-76.50106648623643,-5599.987958694703,-145.98963274418148,0.0,0.0,-5822.47865792512,-222.4906992304179,-5599.987958694703,-0.1010507252446332,-5822.47865792512,0.0,36119,NotLowIncome,Commute,Overnight,57320,NYS
470,0.0276844799617658,-0.01172518174111792,0.06568564773487014,0.01643548986619822,0.0,0.0,0.07039595585995044,0.004710308125080298,0.06568564773487014,686380.3698213855,686380.2437215596,686380.3067714726,-8047.933840419787,45085.33504274305,11280.996576300562,0.0,0.0,48318.397778623825,3233.062735880775,45085.33504274305,0.07039595585995044,48318.397778623825,0.0,36119,NotLowIncome,Commute,Peak,686379,NYS
471,0.0316658257335616,-0.0028056991449602934,-0.10196756095080711,-0.02055703433234775,0.0,0.0,-0.12533029442811516,-0.02336273347730804,-0.10196756095080711,170132.75929794626,171917.2506524613,171025.00497520377,-479.8447102257592,-17439.002618921182,-3515.7668989652084,0.0,0.0,-21434.61422811215,-3995.6116091909676,-17439.002618921182,-0.12533029442812219,-21434.61422811335,1.2005330063402653e-09,36119,NotLowIncome,Other,Overnight,170131,NYS
472,0.020677710617295,-0.014419647465993396,-0.039282028973897036,-0.030942076667549796,0.0,0.0,-0.08464375310744023,-0.04536172413354319,-0.039282028973897036,954270.0371174177,954267.5314152613,954268.7842663395,-13760.219456922721,-37485.61403243585,-29527.05788421861,0.0,0.0,-80772.89137357718,-43287.27734114133,-37485.61403243585,-0.08464375310744023,-80772.89137357718,0.0,36119,NotLowIncome,Other,Peak,954268,NYS
473,0.0422950629615494,-0.0018044191630840376,-0.09535325819882517,-0.0060678697997163245,0.0,0.0,-0.10322554716162553,-0.007872288962800362,-0.09535325819882517,14515.194616453322,14670.37193852141,14592.783277487366,-26.331497788630493,-1391.4694316977511,-88.547108943271,0.0,0.0,-1506.3480384296524,-114.87860673190148,-1391.4694316977511,-0.10322554716162552,-1506.3480384296522,-2.2737367544323206e-13,36119,Senior,Commute,Overnight,14515,NYS
474,0.0480594277087352,-0.011426158267649415,-0.049874853082539174,0.0008906557656341276,0.0,0.0,-0.06041035558455446,-0.010535502502015287,-0.049874853082539174,119138.42319192611,119135.98856587207,119137.20587889908,-1361.2805699378332,-5941.950639874314,106.11023931758155,0.0,0.0,-7197.120970494566,-1255.1703306202517,-5941.950639874314,-0.060410355584554445,-7197.120970494564,-1.8189894035458565e-12,36119,Senior,Commute,Peak,119138,NYS
475,0.0395937767091697,-0.0013400958693510845,-0.0031647069416625376,-0.006511841827959411,0.0,0.0,-0.011016644638973033,-0.007851937697310496,-0.0031647069416625376,42877.26670699556,43113.26801803163,42995.267362513594,-57.617780194149965,-136.0674210807835,-279.97838041551415,0.0,0.0,-473.6635816904476,-337.5961606096641,-136.0674210807835,-0.011016644638973033,-473.6635816904476,0.0,36119,Senior,Other,Overnight,42877,NYS
476,0.0442705807156651,-0.006972738187278562,-0.012857899328290848,-0.009162714042409507,0.0,0.0,-0.02899335155797892,-0.01613545222968807,-0.012857899328290848,212979.17479578606,212978.96412627766,212979.06946103188,-1485.0472907219903,-2738.4634341630117,-1951.4663104899066,0.0,0.0,-6174.977035374909,-3436.513601211897,-2738.4634341630117,-0.028993351557978917,-6174.977035374908,-9.094947017729282e-13,36119,Senior,Other,Peak,212979,NYS
477,0.053340320170732404,-0.0005113190541461979,0.007807155963379303,0.0002894451367903482,0.0,0.0,0.007585282046023454,-0.00022187391735584974,0.007807155963379303,10256.086214675528,10293.065727368032,10274.575971021779,-5.253586467256109,80.21521706335638,2.9739260473952234,0.0,0.0,77.93555664349549,-2.279660419860886,80.21521706335638,0.007585282046023453,77.93555664349549,0.0,36119,Student,Commute,Overnight,10256,NYS
478,0.077796230066411,-0.0008505754067902423,0.03572035653138832,0.000885482713317325,0.0,0.0,0.0357552638379154,3.4907306527082616e-05,0.03572035653138832,430473.22664711537,430473.2518279606,430473.23923753796,-366.14995057678215,15376.657582786474,381.1766118905531,0.0,0.0,15391.684244100245,15.026661313770905,15376.657582786474,0.0357552638379154,15391.684244100245,0.0,36119,Student,Commute,Peak,430473,NYS
479,0.0381207077940872,-0.0012359653406601129,-0.02697781324039402,-0.007238553237800254,0.0,0.0,-0.03545233181885439,-0.008474518578460367,-0.02697781324039402,29504.276769111726,29634.532044605323,29569.404406858524,-36.546758990839535,-797.7178697179132,-214.03970800909087,0.0,0.0,-1048.3043367178436,-250.5864669999304,-797.7178697179132,-0.035452331818854384,-1048.3043367178434,-2.2737367544323206e-13,36119,Student,Other,Overnight,29504,NYS
480,0.0469675885645889,-0.004700982833316063,-0.030092339477540322,-0.005615655667081588,0.0,0.0,-0.04040897797793797,-0.01031663850039765,-0.030092339477540322,172342.3870501157,172342.06986408506,172342.2284571004,-810.1778574322641,-5186.180845046875,-967.8146119125855,0.0,0.0,-6964.1733143917245,-1777.9924693448495,-5186.180845046875,-0.04040897797793798,-6964.173314391726,1.8189894035458565e-12,36119,Student,Other,Peak,172342,NYS
481,0.054662282421105,-0.0014440110720512253,0.019146140887923584,-0.006968363634174902,0.0,0.0,0.010733766181697458,-0.008412374706226126,0.019146140887923584,744.7961331530176,749.7568775924142,747.276505372716,-1.0790755476419487,14.307461254101206,-5.20729442471254,0.0,0.0,8.021091281746717,-6.286369972354488,14.307461254101206,0.010733766181697458,8.021091281746717,0.0,42103,LowIncome,Commute,Overnight,745,CTS & PAS
482,0.0459561640305671,-0.004191973485272327,0.01681238741847878,-0.00592645092028555,0.0,0.0,0.006693963012920904,-0.010118424405557876,0.01681238741847878,6067.981910164578,6066.741812094451,6067.361861129515,-25.43422004740749,102.00683821741185,-35.95792228559646,0.0,0.0,40.61469588440791,-61.392142333003946,102.00683821741185,0.006693963012920902,40.6146958844079,7.105427357601002e-15,42103,LowIncome,Commute,Peak,6065,CTS & PAS
483,0.0534696315933919,-0.0007603367056090788,0.020768886763093658,-0.003703668532389082,0.0,0.0,0.0163048815250955,-0.00446400523799816,0.020768886763093658,3627.9581031219923,3640.2151502402844,3634.086626681138,-2.7631294536287467,75.47593363681358,-13.45945228321492,0.0,0.0,59.253351899969914,-16.222581736843665,75.47593363681358,0.0163048815250955,59.253351899969914,0.0,42103,LowIncome,Other,Overnight,3624,CTS & PAS
484,0.0666642693677195,-0.0018200007022803983,0.01616462179964054,-0.0017635017528665302,0.0,0.0,0.012581119344493609,-0.0035835024551469285,0.01616462179964054,14736.459432103662,14735.937163360173,14736.198297731917,-26.8198912508153,238.20507224734314,-25.98731152863901,0.0,0.0,185.3978694678888,-52.807202779454315,238.20507224734314,0.012581119344493609,185.3978694678888,0.0,42103,LowIncome,Other,Peak,14715,CTS & PAS
485,0.03582583399232119,-0.0021964229615089106,0.04001874863074574,0.001676277718700662,0.0,0.0,0.039498603387937495,-0.0005201452428082486,0.04001874863074574,1810.3475127090474,1829.9907963097646,1820.1691545094059,-3.997861324794719,72.84089185974892,3.05110899797034,0.0,0.0,71.89413953292454,-0.9467523268243795,72.84089185974892,0.03949860338793749,71.89413953292453,1.4210854715202004e-14,42103,NotLowIncome,Commute,Overnight,1809,CTS & PAS
486,0.0276844799617658,-0.009434834749495679,0.027240345301812158,-0.02052037751546433,0.0,0.0,-0.0027148669631478495,-0.029955212264960007,0.027240345301812158,18929.902149463924,18923.065037069497,18926.483593266712,-178.5682450915126,515.5639484296678,-388.3785883740748,0.0,0.0,-51.3828850359196,-566.9468334655874,515.5639484296678,-0.0027148669631478503,-51.382885035919614,1.4210854715202004e-14,42103,NotLowIncome,Commute,Peak,18919,CTS & PAS
487,0.0316658257335616,-0.0018265082231195828,0.026050571572774482,-0.015037572906531436,0.0,0.0,0.009186490443123464,-0.01686408112965102,0.026050571572774482,9222.581012434204,9277.949043976241,9250.265028205224,-16.89568514005234,240.97469118439295,-139.10153476637413,0.0,0.0,84.97747127796649,-155.99721990642647,240.97469118439295,0.00918649044311645,84.9774712779016,6.488676262961235e-11,42103,NotLowIncome,Other,Overnight,9216,CTS & PAS
488,0.020677710617295,-0.002583934099655082,0.018876636593960553,-0.00801324413400882,0.0,0.0,0.00827945836029665,-0.010597178233663903,0.018876636593960553,37103.85851128953,37103.77384375589,37103.816177522705,-95.87381584843479,700.3952542322106,-297.3219373338754,0.0,0.0,307.19950104990045,-393.1957531823102,700.3952542322106,0.008279458360296648,307.1995010499004,5.684341886080802e-14,42103,NotLowIncome,Other,Peak,37062,CTS & PAS
